item_id;order_id;customer_id;product_id;sales_amount;quantity;discount;profit;margin
393;135972;340;TEC-CO-10002313;1799.97;3;0;701.99;1.17
394;134971;73;OFF-BI-10003982;12.46;3;0.8;-20.56;-4.95
395;102946;780;OFF-BI-10004492;75.79;3;0.2;25.58;1.01
396;165603;675;OFF-ST-10000798;49.96;2;0;9.49;0.38
397;165603;675;OFF-PA-10002552;12.96;2;0;6.22;0.96
398;122259;320;OFF-SU-10002573;70.12;4;0;21.04;1.2
399;108987;45;OFF-ST-10001580;35.95;3;0.2;3.6;0.3
400;108987;45;FUR-BO-10004834;2396.27;4;0.32;-317.15;-0.53
401;108987;45;OFF-ST-10000934;131.14;4;0.2;-32.78;-1
402;108987;45;TEC-AC-10000158;57.58;2;0.2;0.72;0.03
403;113166;478;OFF-PA-10001947;9.57;2;0.2;3.47;0.73
404;155208;709;OFF-AR-10003478;39.07;6;0.2;9.77;1.5
405;117933;655;OFF-AP-10004249;35.91;3;0;9.7;0.81
406;117457;433;TEC-AC-10000158;179.95;5;0;37.79;1.05
407;117457;433;TEC-CO-10004115;1199.98;3;0.2;434.99;1.09
408;117457;433;OFF-PA-10003724;27.15;5;0;13.3;2.45
409;117457;433;FUR-TA-10002041;1004.02;7;0.2;-112.95;-0.79
410;117457;433;OFF-PA-10002893;9.68;1;0;4.65;0.48
411;117457;433;OFF-LA-10003766;28.35;9;0;13.61;4.32
412;117457;433;OFF-PA-10001970;55.98;1;0;27.43;0.49
413;117457;433;FUR-BO-10001972;1336.83;13;0.15;31.45;0.31
414;117457;433;FUR-CH-10003956;113.57;2;0.2;-18.45;-0.32
415;142636;444;OFF-PA-10000157;139.86;7;0;65.73;3.29
416;142636;444;FUR-CH-10001891;307.14;4;0.2;26.87;0.35
417;122105;133;OFF-AR-10004344;95.92;8;0;25.9;2.16
418;148796;609;FUR-CH-10004886;383.8;5;0.2;38.38;0.5
419;154816;781;OFF-PA-10003845;5.78;1;0;2.83;0.49
420;110478;723;OFF-AR-10001573;9.32;4;0;2.7;1.16
421;110478;723;OFF-EN-10000483;15.25;1;0;7.02;0.46
422;142048;382;TEC-AC-10004114;196.75;6;0.2;56.57;1.73
423;125388;530;FUR-FU-10004712;56.56;4;0;14.71;1.04
424;125388;530;OFF-ST-10000918;32.7;3;0;8.5;0.78
425;155705;558;FUR-CH-10000015;866.4;4;0;225.26;1.04
426;149160;350;FUR-FU-10003347;28.4;2;0;11.08;0.78
427;149160;350;OFF-BI-10001543;287.92;8;0;138.2;3.84
428;101476;698;TEC-MA-10000029;69.99;1;0;30.1;0.43
429;152275;441;OFF-AR-10000369;6.67;6;0.2;0.5;0.45
430;123750;652;OFF-BI-10004584;189.59;2;0.7;-145.35;-1.53
431;123750;652;TEC-AC-10004659;408.74;7;0.2;76.64;1.31
432;123750;652;TEC-AC-10004659;291.96;5;0.2;54.74;0.94
433;123750;652;OFF-ST-10000617;4.77;2;0.2;-0.77;-0.32
434;127369;203;OFF-ST-10003306;714.3;5;0;207.15;1.45
435;150574;543;OFF-BI-10000773;4.81;2;0.7;-3.69;-1.53
436;150574;543;TEC-AC-10002600;247.8;5;0.2;-18.59;-0.38
437;147375;611;TEC-MA-10002937;1007.98;3;0.3;43.2;0.13
438;147375;611;OFF-PA-10001970;313.49;7;0.2;113.64;2.54
439;130043;103;OFF-PA-10002230;31.87;8;0.2;11.55;2.9
440;157252;186;FUR-CH-10003396;207.85;3;0.1;2.31;0.03
441;115756;604;FUR-FU-10000246;12.22;1;0;3.67;0.3
442;115756;604;OFF-ST-10000060;194.94;3;0;23.39;0.36
443;115756;604;OFF-ST-10003058;70.95;3;0;20.58;0.87
444;115756;604;OFF-PA-10002222;91.36;4;0;42.03;1.84
445;115756;604;FUR-CH-10002372;242.94;3;0;29.15;0.36
446;115756;604;OFF-LA-10001317;22.05;7;0;10.58;3.36
447;154214;771;FUR-FU-10000206;2.91;1;0;1.37;0.47
448;166674;623;OFF-AR-10000588;59.52;3;0;15.48;0.78
449;166674;623;OFF-ST-10001469;161.94;3;0;9.72;0.18
450;166674;623;OFF-AR-10001953;263.88;6;0;71.25;1.62
451;166674;623;OFF-AR-10003156;30.48;3;0;7.92;0.78
452;166674;623;OFF-AR-10004974;9.84;3;0;2.85;0.87
453;166674;623;TEC-PH-10002365;35.12;4;0;9.13;1.04
454;147277;246;FUR-TA-10001539;284.36;2;0.4;-75.83;-0.53
455;147277;246;OFF-ST-10000142;665.41;2;0.2;66.54;0.2
456;100153;441;TEC-AC-10001772;63.88;4;0;24.91;1.56
457;110674;672;FUR-CH-10000225;129.57;2;0.2;-24.29;-0.37
458;157945;558;FUR-CH-10002331;747.56;3;0.3;-96.11;-0.39
459;157945;558;OFF-EN-10001415;8.93;2;0.2;3.35;0.75
460;109638;398;OFF-AP-10002472;103.92;4;0;36.37;1.4
461;109638;398;TEC-AC-10004571;899.91;9;0;377.96;3.78
462;109638;398;OFF-BI-10001098;51.31;3;0.2;18.6;1.09
463;109869;735;FUR-FU-10000023;23.56;5;0.2;7.07;1.5
464;109869;735;FUR-TA-10001889;1272.63;6;0.5;-814.48;-3.84
465;109869;735;OFF-BI-10000315;28.49;5;0.7;-20.89;-3.67
466;109869;735;OFF-SU-10003505;185.38;2;0.2;-34.76;-0.38
467;109869;735;OFF-AP-10002578;78.27;2;0.2;5.87;0.15
468;101399;395;FUR-FU-10002918;254.74;7;0.6;-312.06;-8.58
469;154907;211;FUR-BO-10002824;205.33;2;0.32;-36.24;-0.35
470;100419;177;OFF-BI-10002194;4.79;3;0.8;-7.9;-4.95
471;154144;518;OFF-PA-10004071;55.48;1;0;26.63;0.48
472;144666;367;OFF-ST-10002743;340.92;3;0;3.41;0.03
473;144666;367;FUR-BO-10001601;222.67;2;0.15;10.48;0.09
474;144666;367;TEC-PH-10002680;703.97;4;0.2;88;0.5
475;144666;367;OFF-ST-10001321;92.52;6;0;24.98;1.62
476;144666;367;OFF-PA-10001509;62.65;7;0;28.82;3.22
477;144666;367;OFF-PA-10003465;94.85;5;0;45.53;2.4
478;103891;445;TEC-PH-10000149;95.76;6;0.2;7.18;0.45
479;152632;364;FUR-FU-10002671;40.2;3;0;19.3;1.44
480;100790;386;OFF-AR-10003045;14.7;5;0;6.62;2.25
481;100790;386;OFF-ST-10000689;704.25;5;0;84.51;0.6
482;134677;789;TEC-AC-10001445;9.09;3;0;1.91;0.63
483;127691;270;OFF-AR-10002053;5.96;2;0;1.67;0.56
484;127691;270;TEC-AC-10002567;159.98;2;0;57.59;0.72
485;140963;537;OFF-LA-10003923;29.6;2;0;14.8;1
486;140963;537;FUR-BO-10001337;514.17;5;0.15;-30.25;-0.29
487;140963;537;TEC-PH-10001924;279.96;5;0.2;17.5;0.31
488;154627;721;TEC-PH-10001363;2735.95;6;0.2;341.99;0.75
489;133753;126;TEC-PH-10000376;7.99;1;0.2;0.6;0.08
490;133753;126;TEC-AC-10000303;63.98;2;0.2;10.4;0.33
491;133753;126;OFF-AR-10001953;70.37;2;0.2;6.16;0.18
492;113362;64;OFF-ST-10001809;449.15;5;0;8.98;0.1
493;113362;64;OFF-EN-10003845;11.07;3;0;5.09;1.38
494;169166;705;TEC-AC-10000991;93.98;2;0;13.16;0.28
495;120929;651;FUR-TA-10001857;189.88;3;0.4;-94.94;-1.5
496;134782;489;OFF-EN-10001434;105.42;2;0;51.66;0.98
497;126158;672;OFF-BI-10002498;119.62;8;0.2;40.37;2.7
498;126158;672;FUR-FU-10004864;255.76;4;0;81.84;1.28
499;126158;672;FUR-CH-10002602;241.57;2;0.2;18.12;0.15
500;126158;672;FUR-FU-10000073;69.3;9;0;22.87;2.97
501;105578;491;OFF-BI-10001670;22.62;2;0.7;-15.08;-1.33
502;105578;491;OFF-BI-10001658;14.95;2;0.7;-11.96;-1.6
503;105578;491;FUR-CH-10001215;801.57;2;0.2;50.1;0.13
504;105578;491;OFF-BI-10000831;2.38;3;0.7;-1.9;-2.39
505;105578;491;OFF-PA-10000357;32.79;1;0.2;11.89;0.36
506;134978;246;OFF-BI-10003274;15.92;5;0.2;5.37;1.69
507;145352;158;OFF-AR-10001662;2.74;1;0;0.74;0.27
508;145352;158;OFF-AR-10003856;8.34;3;0;2.17;0.78
509;145352;158;OFF-ST-10001228;46.74;3;0;11.69;0.75
510;145352;158;OFF-BI-10003527;6354.95;5;0;3177.48;2.5
511;135307;482;FUR-FU-10001290;126.3;3;0;40.42;0.96
512;135307;482;TEC-AC-10002399;38.04;2;0;12.17;0.64
513;106341;478;OFF-AR-10002053;7.15;3;0.2;0.72;0.3
514;163405;101;OFF-AR-10003811;6.63;3;0;1.79;0.81
515;163405;101;OFF-AR-10001246;5.88;2;0;1.71;0.58
516;127432;12;TEC-CO-10003236;2999.95;5;0;1379.98;2.3
517;127432;12;OFF-ST-10004507;51.45;3;0;13.89;0.81
518;127432;12;OFF-PA-10001667;11.96;2;0;5.38;0.9
519;127432;12;OFF-ST-10004459;1126.02;3;0;56.3;0.15
520;157812;213;TEC-AC-10000171;18.39;1;0.2;5.29;0.29
521;157812;213;OFF-ST-10000736;129.57;2;0.2;-25.91;-0.4
522;157812;213;OFF-BI-10000285;14.11;9;0.8;-21.17;-13.5
523;145142;506;FUR-TA-10001857;210.98;2;0;21.1;0.2
524;139486;476;TEC-PH-10003555;55.18;3;0.2;-12.41;-0.67
525;139486;476;TEC-AC-10003832;66.26;2;0;27.17;0.82
526;158792;107;OFF-FA-10002815;22.2;5;0;10.43;2.35
527;113558;585;FUR-CH-10003379;683.95;3;0.2;42.75;0.19
528;113558;585;FUR-FU-10001756;45.7;3;0.2;5.14;0.34
529;138303;542;OFF-ST-10004963;36.34;3;0.2;-7.27;-0.6
530;138303;542;OFF-SU-10002881;666.25;1;0.2;-149.91;-0.23
531;138303;542;OFF-EN-10001335;52.51;6;0.2;19.69;2.25
532;102848;415;FUR-CH-10000595;190.72;1;0.2;11.92;0.06
533;129441;355;FUR-FU-10000448;47.94;3;0;2.4;0.15
534;168753;640;TEC-PH-10000984;979.95;5;0;274.39;1.4
535;168753;640;OFF-BI-10002557;22.75;5;0;11.38;2.5
536;126613;25;OFF-ST-10001325;16.77;2;0.2;1.47;0.18
537;122637;260;OFF-BI-10002429;42.62;7;0.8;-68.19;-11.2
538;147851;497;OFF-BI-10004528;10.75;4;0.2;3.36;1.25
539;134894;198;OFF-AP-10001271;152.94;3;0;41.29;0.81
540;134894;198;FUR-CH-10002647;283.92;4;0;70.98;1
541;140795;100;TEC-AC-10001432;468.9;6;0;206.32;2.64
542;136924;271;TEC-PH-10002262;380.86;8;0.2;38.09;0.8
543;120161;470;OFF-ST-10001809;646.78;9;0.2;-145.52;-2.02
544;103849;592;TEC-AC-10001465;58.11;2;0.2;7.26;0.25
545;103849;592;TEC-PH-10002597;100.79;1;0.2;6.3;0.06
546;103849;592;FUR-FU-10000723;66.11;4;0.6;-84.29;-5.1
547;162929;9;OFF-BI-10000404;41.28;6;0.2;13.93;2.02
548;162929;9;OFF-PA-10002986;13.36;2;0;6.41;0.96
549;113173;214;OFF-ST-10000604;250.27;9;0.2;15.64;0.56
550;113173;214;OFF-BI-10004738;11.36;3;0.8;-17.05;-4.5
551;113173;214;OFF-SU-10001935;8.72;5;0.2;-1.74;-1
552;136406;88;FUR-CH-10002024;1121.57;2;0.2;0;0
553;112774;663;FUR-FU-10003039;34.5;1;0.2;6.04;0.18
554;101945;313;OFF-FA-10004248;10.82;3;0.2;2.57;0.71
555;100650;214;OFF-ST-10001780;1295.78;2;0;310.99;0.48
556;155852;63;OFF-AR-10003560;19.46;4;0.2;3.4;0.7
557;113243;581;OFF-LA-10001297;20.7;2;0;9.94;0.96
558;113243;581;FUR-TA-10004256;1335.68;4;0.2;-217.05;-0.65
559;113243;581;OFF-PA-10003441;32.4;5;0;15.55;2.4
560;118731;471;FUR-FU-10003347;42.6;3;0;16.61;1.17
561;118731;471;OFF-BI-10000069;84.06;7;0.2;27.32;2.28
562;145576;184;OFF-AP-10003914;13;5;0.2;1.3;0.5
563;145576;184;FUR-FU-10004020;13.13;3;0.2;3.77;0.86
564;130736;365;OFF-FA-10003467;3.96;2;0;0;0
565;130736;365;OFF-LA-10000634;2.61;1;0;1.2;0.46
566;137099;287;TEC-PH-10002496;374.38;3;0.2;46.8;0.38
567;156951;255;OFF-PA-10004530;91.84;8;0;45;3.92
568;156951;255;OFF-BI-10001107;81.09;7;0.2;27.37;2.36
569;156951;255;OFF-PA-10004451;19.44;3;0;9.33;1.44
570;156951;255;FUR-CH-10004997;451.15;3;0.2;0;0
571;164826;360;OFF-LA-10001297;72.45;7;0;34.78;3.36
572;164826;360;OFF-FA-10000585;13.96;4;0;6.42;1.84
573;164826;360;OFF-BI-10001922;33.26;7;0.2;11.23;2.36
574;164826;360;TEC-PH-10000347;14.85;3;0;4.01;0.81
575;127250;679;OFF-AR-10003394;8.82;3;0;2.38;0.81
576;149713;774;OFF-PA-10004530;160.72;14;0;78.75;6.86
577;149713;774;OFF-PA-10001450;19.92;4;0;9.76;1.96
578;149713;774;OFF-SU-10001574;7.3;2;0;2.19;0.6
579;118640;129;OFF-ST-10002974;69.71;2;0.2;8.71;0.25
580;118640;129;FUR-FU-10001475;8.79;1;0.6;-5.71;-0.65
581;132906;142;OFF-SU-10004498;51.52;4;0;1.55;0.12
582;145233;230;TEC-PH-10004977;470.38;3;0.2;52.92;0.34
583;145233;230;TEC-PH-10000586;105.58;2;0.2;9.24;0.18
584;145233;230;OFF-AP-10000358;31.15;3;0.2;3.5;0.34
585;145233;230;OFF-BI-10002764;6.78;7;0.7;-4.75;-4.9
586;145233;230;TEC-PH-10001254;406.37;4;0.2;30.48;0.3
587;128139;115;FUR-CH-10003956;70.98;1;0;4.97;0.07
588;128139;115;OFF-LA-10003930;294.93;3;0;144.52;1.47
589;156986;792;TEC-PH-10003800;84.78;2;0.2;-20.14;-0.48
590;156986;792;OFF-PA-10002005;20.74;4;0.2;7.26;1.4
591;156986;792;OFF-BI-10002498;16.82;3;0.7;-12.9;-2.3
592;156986;792;OFF-PA-10004101;10.37;2;0.2;3.63;0.7
593;135405;521;OFF-AR-10004078;9.34;2;0.2;1.17;0.25
594;135405;521;TEC-AC-10001266;31.2;3;0.2;9.75;0.94
595;131450;460;OFF-AP-10004708;76.12;2;0;22.07;0.58
596;131450;460;TEC-CO-10004115;1199.98;3;0.2;434.99;1.09
597;131450;460;TEC-PH-10002398;445.96;5;0.2;55.74;0.62
598;131450;460;FUR-FU-10001979;327.76;8;0;91.77;2.24
599;120180;741;OFF-SU-10004115;11.63;2;0.2;1.02;0.18
600;100720;146;TEC-PH-10001425;143.98;3;0.4;-28.8;-0.6
601;100720;146;TEC-PH-10003963;494.38;4;0.4;-115.35;-0.93
602;100720;146;OFF-SU-10001574;5.84;2;0.2;0.73;0.25
603;149958;16;OFF-ST-10001490;142.78;1;0.2;17.85;0.13
604;149958;16;FUR-FU-10001756;45.7;3;0.2;5.14;0.34
605;149958;16;OFF-BI-10000773;7.22;3;0.7;-5.53;-2.3
606;149958;16;OFF-BI-10001543;43.19;4;0.7;-31.67;-2.93
607;149958;16;OFF-PA-10002120;131.9;3;0.2;47.82;1.09
608;105767;34;OFF-BI-10000848;3.28;2;0.7;-2.63;-1.6
609;105767;34;OFF-AR-10001246;21.17;9;0.2;2.38;1.01
610;105767;34;TEC-PH-10003092;55.19;2;0.4;-10.12;-0.37
611;161816;576;TEC-PH-10003012;369.58;3;0.2;41.58;0.34
612;161816;576;OFF-LA-10004345;15.71;4;0.2;5.7;1.45
613;121223;305;OFF-PA-10001204;8.45;2;0.2;2.64;0.62
614;121223;305;TEC-PH-10004667;728.95;9;0.4;-157.94;-1.95
615;138611;172;TEC-PH-10000011;119.94;10;0.4;15.99;1.33
616;138611;172;OFF-BI-10002949;3.65;2;0.7;-2.8;-1.53
617;117947;556;FUR-FU-10003849;40.48;2;0;15.79;0.78
618;117947;556;FUR-FU-10000010;9.94;2;0;3.08;0.62
619;117947;556;OFF-BI-10002824;107.42;9;0.2;33.57;2.81
620;117947;556;TEC-PH-10002538;37.91;1;0;10.99;0.29
621;117947;556;FUR-FU-10000521;88.02;3;0;27.29;0.93
622;111171;150;OFF-BI-10002103;8.69;5;0.8;-14.77;-8.5
623;138009;730;FUR-CH-10004853;301.96;2;0;87.57;0.58
624;138009;730;OFF-AP-10000179;555.21;5;0.1;178.9;1.61
625;138009;730;OFF-ST-10001272;523.48;4;0;130.87;1
626;138009;730;OFF-AR-10004042;161.82;9;0;46.93;2.61
627;163020;519;FUR-FU-10000221;35.56;7;0;12.09;2.38
628;153787;49;OFF-AP-10001563;97.16;2;0;28.18;0.58
629;133431;475;OFF-BI-10000605;15.24;5;0.2;5.14;1.69
630;133431;475;OFF-PA-10002615;13.23;3;0;6.09;1.38
631;135720;291;OFF-ST-10001963;243.38;3;0.2;-51.72;-0.64
632;135720;291;TEC-AC-10001267;119.8;5;0.2;29.95;1.25
633;135720;291;TEC-PH-10002103;300.77;4;0.2;30.08;0.4
634;144694;107;TEC-AC-10002857;17.88;3;0.2;2.46;0.41
635;144694;107;OFF-LA-10003930;235.94;3;0.2;85.53;1.09
636;168004;227;FUR-CH-10001482;392.94;3;0;43.22;0.33
637;123470;514;OFF-BI-10001989;18.88;3;0.7;-13.85;-2.2
638;123470;514;OFF-AP-10003287;122.33;3;0.2;12.23;0.3
639;115917;630;FUR-FU-10000576;1049.2;5;0;272.79;1.3
640;115917;630;OFF-BI-10004728;15.42;4;0.2;5.01;1.3
641;147067;409;FUR-FU-10000732;18.84;3;0;6.03;0.96
642;167913;388;OFF-ST-10000585;330.4;2;0;85.9;0.52
643;167913;388;OFF-LA-10002787;26.25;7;0;12.6;3.36
644;106103;686;TEC-AC-10003832;132.52;4;0;54.33;1.64
645;127719;734;OFF-PA-10001934;6.48;1;0;3.18;0.49
646;126221;161;OFF-AP-10002457;209.3;2;0;56.51;0.54
647;103947;66;OFF-FA-10003112;31.56;5;0.2;9.86;1.56
648;103947;66;OFF-AP-10002350;30.14;2;0.2;3.01;0.2
649;160745;55;FUR-FU-10001935;14.8;4;0;6.07;1.64
650;160745;55;TEC-PH-10003273;302.38;3;0.2;22.68;0.23
651;160745;55;TEC-AC-10001142;316;4;0;31.6;0.4
652;132661;715;OFF-PA-10000482;379.4;10;0;178.32;4.7
653;140844;27;OFF-PA-10003892;97.82;2;0;45.98;0.94
654;140844;27;TEC-AC-10001101;103.12;8;0;10.31;0.8
655;137239;181;OFF-AP-10002439;113.55;2;0.2;8.52;0.15
656;137239;181;OFF-BI-10002827;3.32;2;0.7;-2.65;-1.6
657;137239;181;OFF-EN-10002230;134.29;2;0.2;45.32;0.67
658;156097;274;FUR-CH-10001215;701.37;2;0.3;-50.1;-0.14
659;156097;274;OFF-BI-10004654;2.31;2;0.8;-3.46;-3
660;146563;134;OFF-ST-10001490;999.43;7;0.2;124.93;0.88
661;146563;134;OFF-ST-10001511;724.08;14;0.2;-135.77;-2.63
662;146563;134;FUR-TA-10001768;918.79;5;0.3;-118.13;-0.64
663;146563;134;OFF-BI-10003981;2.72;3;0.8;-4.22;-4.65
664;123666;702;OFF-ST-10001522;459.95;5;0;18.4;0.2
665;143308;654;OFF-FA-10000621;10.74;3;0;5.26;1.47
666;132682;748;OFF-SU-10004231;23.76;3;0.2;2.08;0.26
667;132682;748;OFF-PA-10000474;85.06;3;0.2;28.71;1.01
668;132682;748;TEC-PH-10004042;381.58;3;0.2;28.62;0.23
669;156314;625;FUR-FU-10003096;30.36;5;0.2;8.73;1.44
670;106663;519;FUR-FU-10002759;23.98;3;0.6;-14.39;-1.8
671;106663;519;FUR-TA-10000688;108.93;1;0.5;-71.89;-0.66
672;106663;519;OFF-PA-10002377;36.35;8;0.2;11.36;2.5
673;111178;732;OFF-AR-10001954;19.56;5;0.2;1.71;0.44
674;130351;637;OFF-AP-10004532;61.44;3;0;16.59;0.81
675;130351;637;OFF-PA-10002137;38.9;5;0;17.51;2.25
676;130351;637;TEC-AC-10003832;99.39;3;0;40.75;1.23
677;119438;131;OFF-AP-10000804;2.69;3;0.8;-7.39;-8.24
678;119438;131;TEC-AC-10003614;27.82;3;0.2;4.52;0.49
679;119438;131;FUR-FU-10003553;82.52;3;0.6;-41.26;-1.5
680;119438;131;OFF-BI-10004632;182.99;3;0.8;-320.24;-5.25
681;164511;241;OFF-BI-10003305;14.35;3;0.2;4.66;0.97
682;164511;241;OFF-ST-10002583;64.96;2;0;2.6;0.08
683;164511;241;OFF-ST-10004507;68.6;4;0;18.52;1.08
684;168116;308;TEC-MA-10004125;7999.98;4;0.5;-3839.99;-1.92
685;168116;308;OFF-AP-10002457;167.44;2;0.2;14.65;0.17
686;157784;522;TEC-AC-10003911;479.97;3;0;163.19;1.02
687;157784;522;OFF-LA-10001934;14.62;2;0;6.87;0.94
688;157784;522;OFF-PA-10000304;19.44;3;0;9.33;1.44
689;161480;618;FUR-BO-10004015;191.98;2;0.2;4.8;0.05
690;117135;554;FUR-FU-10004071;104.01;1;0;14.56;0.14
691;117135;554;TEC-PH-10002033;284.82;1;0;74.05;0.26
692;117135;554;OFF-ST-10002444;36.84;3;0;10.32;0.84
693;131534;11;TEC-AC-10002253;166.24;1;0;24.94;0.15
694;131534;11;OFF-PA-10000743;33.4;5;0;16.03;2.4
695;119291;369;OFF-AR-10003373;198.27;8;0.2;17.35;0.7
696;119291;369;OFF-LA-10002312;47.36;4;0.2;17.76;1.5
697;119291;369;OFF-EN-10000927;200.98;7;0.2;62.81;2.19
698;119291;369;OFF-LA-10003510;97.7;4;0.2;31.75;1.3
699;119291;369;OFF-AR-10001118;2.7;1;0.2;0.81;0.3
700;119291;369;OFF-BI-10001575;18.59;2;0.7;-13.63;-1.47
701;119291;369;OFF-BI-10001982;4.9;3;0.7;-3.43;-2.1
702;114552;239;FUR-FU-10002960;15.07;3;0.2;4.14;0.82
703;163755;19;FUR-FU-10003394;209.88;3;0;35.68;0.51
704;142027;357;FUR-TA-10002774;369.91;3;0.2;-13.87;-0.11
705;138527;98;OFF-PA-10001800;10.37;2;0.2;3.63;0.7
706;138527;98;OFF-AP-10001469;166.84;5;0.2;18.77;0.56
707;138527;98;TEC-AC-10002399;15.22;1;0.2;2.28;0.15
708;112158;210;TEC-AC-10003628;119.96;4;0;52.78;1.76
709;112158;210;FUR-BO-10003272;883.92;5;0.2;-110.49;-0.63
710;112158;210;OFF-BI-10000050;46.72;8;0.2;15.77;2.7
711;113887;768;OFF-PA-10004071;55.48;1;0;26.63;0.48
712;146136;61;OFF-EN-10001219;24.45;4;0.2;8.86;1.45
713;100048;650;OFF-AP-10001154;281.34;6;0;109.72;2.34
714;100048;650;TEC-PH-10003012;307.98;2;0;89.31;0.58
715;100048;650;TEC-AC-10001606;299.97;3;0;113.99;1.14
716;153150;239;OFF-BI-10003355;19.92;5;0.2;6.97;1.75
717;130092;690;FUR-FU-10000010;9.94;2;0;3.08;0.62
718;108910;435;FUR-FU-10002253;103.06;3;0.2;24.48;0.71
719;104472;154;OFF-BI-10001658;59.81;3;0.2;19.44;0.98
720;104472;154;FUR-FU-10000246;73.32;6;0;22;1.8
721;112942;653;OFF-PA-10004092;146.82;3;0;73.41;1.5
722;142335;530;FUR-TA-10000198;1652.94;3;0;231.41;0.42
723;142335;530;OFF-ST-10000036;296.37;3;0;80.02;0.81
724;117429;502;FUR-FU-10000222;129.92;5;0.2;21.11;0.81
725;114713;712;OFF-SU-10004664;45.58;7;0.2;5.13;0.79
726;144113;356;OFF-EN-10001141;17.57;2;0.2;6.37;0.73
727;144113;356;TEC-PH-10002170;55.99;1;0.2;5.6;0.1
728;150861;259;OFF-PA-10001954;182.72;8;0;84.05;3.68
729;150861;259;FUR-TA-10002228;400.03;2;0.4;-153.35;-0.77
730;150861;259;OFF-ST-10004634;33.63;3;0;10.09;0.9
731;150861;259;FUR-CH-10002965;542.65;3;0.1;102.5;0.57
732;150861;259;OFF-LA-10001317;6.3;2;0;3.02;0.96
733;131954;201;OFF-ST-10000736;242.94;3;0;9.72;0.12
734;131954;201;TEC-AC-10003610;179.97;3;0;86.39;1.44
735;131954;201;OFF-BI-10003982;99.7;6;0.2;33.65;2.03
736;131954;201;OFF-BI-10003291;27.94;4;0.2;9.43;1.35
737;131954;201;FUR-BO-10001619;84.98;1;0;18.7;0.22
738;131954;201;OFF-BI-10000138;18.72;5;0.2;6.55;1.75
739;132500;297;TEC-AC-10001383;49.98;2;0;8.5;0.34
740;112326;612;OFF-LA-10003223;11.78;3;0.2;4.27;1.09
741;112326;612;OFF-ST-10002743;272.74;3;0.2;-64.77;-0.71
742;112326;612;OFF-BI-10004094;3.54;2;0.8;-5.49;-3.1
743;146710;724;OFF-SU-10004498;51.52;5;0.2;-10.95;-1.06
744;146710;724;OFF-PA-10002615;3.53;1;0.2;1.15;0.33
745;146710;724;OFF-PA-10004971;4.62;1;0.2;1.68;0.36
746;146710;724;OFF-SU-10004261;55.17;4;0.2;6.21;0.45
747;124429;518;FUR-TA-10002607;567.12;10;0.2;-28.36;-0.5
748;124429;518;OFF-ST-10001809;359.32;4;0;7.19;0.08
749;150889;606;TEC-PH-10000004;11.99;1;0.2;0.9;0.08
750;126074;648;OFF-BI-10003638;58.05;3;0;26.7;1.38
751;126074;648;FUR-FU-10003577;157.74;11;0;56.79;3.96
752;126074;648;OFF-AR-10003478;56.98;7;0;22.79;2.8
753;126074;648;OFF-BI-10000546;2.88;1;0;1.41;0.49
754;110499;791;TEC-CO-10002095;1199.98;3;0.2;374.99;0.94
755;135272;521;FUR-FU-10002759;79.92;4;0;28.77;1.44
756;140928;576;FUR-TA-10001095;383.44;4;0.45;-167.32;-1.75
757;106803;218;OFF-ST-10002444;24.56;2;0;6.88;0.56
758;106803;218;TEC-AC-10001267;119.8;4;0;47.92;1.6
759;117240;155;OFF-BI-10000848;13.13;3;0.2;4.27;0.98
760;133333;68;OFF-PA-10002377;22.72;4;0;10.22;1.8
761;112319;34;OFF-PA-10003441;58.32;9;0;27.99;4.32
762;126046;406;OFF-LA-10004484;12.39;3;0;5.7;1.38
763;114923;467;TEC-PH-10003931;107.98;3;0.4;-27;-0.75
764;162775;149;OFF-EN-10001990;11.36;2;0;5.34;0.94
765;162775;149;OFF-EN-10001532;50.94;3;0;25.47;1.5
766;162775;149;TEC-AC-10003174;646.74;6;0;258.7;2.4
767;162775;149;OFF-BI-10004187;5.64;3;0;2.71;1.44
768;162775;149;OFF-ST-10000025;572.58;6;0;34.35;0.36
769;106810;53;FUR-FU-10004306;310.88;2;0.2;23.32;0.15
770;157245;453;FUR-CH-10003746;641.96;2;0;179.75;0.56
771;104220;83;OFF-BI-10001036;18.28;2;0;9.14;1
772;104220;83;TEC-PH-10004614;207;3;0;51.75;0.75
773;104220;83;OFF-BI-10000301;32.35;5;0;16.18;2.5
774;104220;83;OFF-BI-10003910;7.71;1;0;3.47;0.45
775;104220;83;OFF-AR-10004648;40.3;2;0;10.88;0.54
776;104220;83;FUR-FU-10002597;34.58;7;0;14.52;2.94
777;165974;190;OFF-AR-10003405;32.76;7;0.2;3.69;0.79
778;144267;570;FUR-CH-10002335;544.01;3;0.2;40.8;0.22
779;144267;570;OFF-PA-10000157;59.94;3;0;28.17;1.41
780;144267;570;OFF-PA-10001947;23.92;4;0;11.72;1.96
781;144267;570;OFF-PA-10003657;4.28;1;0;1.93;0.45
782;157014;119;OFF-BI-10001098;32.07;5;0.7;-22.45;-3.5
783;157014;119;TEC-AC-10002167;24;2;0.2;-2.7;-0.23
784;157014;119;FUR-BO-10004409;35.49;1;0.5;-15.62;-0.44
785;157014;119;TEC-AC-10000057;47.98;2;0.2;0.6;0.03
786;154921;268;OFF-EN-10000056;186.69;3;0;87.74;1.41
