order_id;order_date;ship_date;realisation_time;ship_id;reg_seller_id
107769;2014-10-28;2014-11-01;4;D3;1
107783;2016-07-28;2016-07-29;1;D1;3
107790;2016-11-20;2016-11-24;4;D3;1
107797;2017-05-08;2017-05-11;3;D2;2
107811;2014-04-29;2014-05-03;4;D3;6
107818;2014-09-08;2014-09-14;6;D3;8
107825;2017-11-18;2017-11-18;0;D0;1
107832;2017-11-23;2017-11-26;3;D2;3
107853;2017-05-26;2017-05-31;5;D3;8
107874;2017-11-21;2017-11-25;4;D3;3
107888;2017-11-16;2017-11-19;3;D1;8
107902;2015-08-28;2015-09-02;5;D3;3
107909;2017-09-01;2017-09-06;5;D3;8
107916;2014-08-24;2014-08-26;2;D1;3
107937;2015-05-03;2015-05-08;5;D3;7
107944;2015-03-23;2015-03-25;2;D1;8
107958;2017-07-02;2017-07-05;3;D1;2
107979;2017-06-08;2017-06-13;5;D3;8
107986;2017-12-13;2017-12-13;0;D0;7
107993;2014-11-25;2014-11-30;5;D3;8
108000;2017-01-12;2017-01-16;4;D3;7
108014;2017-11-19;2017-11-25;6;D3;3
108035;2017-11-29;2017-12-03;4;D3;6
108056;2016-09-29;2016-10-03;4;D3;8
108063;2017-12-02;2017-12-05;3;D1;5
108070;2017-04-16;2017-04-20;4;D3;7
108091;2017-11-16;2017-11-21;5;D3;7
108098;2016-10-14;2016-10-18;4;D3;7
108105;2016-02-16;2016-02-23;7;D3;5
108112;2017-11-15;2017-11-20;5;D3;5
108119;2015-11-01;2015-11-08;7;D3;5
108147;2014-06-08;2014-06-13;5;D3;4
108182;2014-02-06;2014-02-10;4;D2;2
108189;2014-10-02;2014-10-05;3;D1;7
108196;2016-11-25;2016-12-02;7;D3;3
108210;2016-05-30;2016-05-31;1;D0;1
108224;2016-05-14;2016-05-14;0;D0;7
108245;2017-09-22;2017-09-27;5;D3;2
108259;2015-11-08;2015-11-15;7;D3;5
108273;2014-12-16;2014-12-21;5;D3;1
108287;2017-12-18;2017-12-20;2;D1;5
108294;2017-12-10;2017-12-10;0;D0;2
108315;2017-04-30;2017-05-04;4;D3;5
108322;2017-04-30;2017-05-05;5;D3;5
108329;2017-12-09;2017-12-14;5;D3;8
108343;2017-07-20;2017-07-25;5;D3;3
108350;2016-06-06;2016-06-09;3;D2;3
108364;2016-12-19;2016-12-24;5;D3;2
108434;2016-12-05;2016-12-07;2;D2;4
108441;2017-06-12;2017-06-18;6;D3;4
108455;2016-12-02;2016-12-08;6;D3;8
108497;2016-06-14;2016-06-14;0;D0;7
108504;2016-02-05;2016-02-05;0;D0;6
108532;2015-08-29;2015-09-02;4;D3;1
108539;2017-03-21;2017-03-23;2;D2;8
108553;2017-04-23;2017-04-29;6;D3;3
108560;2017-07-08;2017-07-15;7;D3;8
108567;2016-05-20;2016-05-24;4;D3;5
108574;2017-10-07;2017-10-11;4;D3;8
108581;2016-06-20;2016-06-26;6;D3;2
108588;2015-01-05;2015-01-10;5;D3;4
108609;2014-10-31;2014-11-02;2;D2;3
108616;2016-09-29;2016-10-03;4;D3;6
108630;2016-11-18;2016-11-18;0;D0;8
108637;2016-03-13;2016-03-18;5;D3;5
108644;2016-09-30;2016-10-03;3;D1;1
108665;2015-07-06;2015-07-10;4;D3;4
108672;2015-09-10;2015-09-16;6;D3;7
108700;2017-05-19;2017-05-23;4;D3;2
108707;2014-10-24;2014-10-29;5;D3;6
108735;2016-04-17;2016-04-21;4;D3;8
108749;2017-09-12;2017-09-15;3;D1;4
108756;2017-12-25;2017-12-29;4;D3;4
108777;2016-12-12;2016-12-12;0;D0;4
108791;2017-07-27;2017-07-31;4;D3;3
108854;2017-12-08;2017-12-14;6;D3;7
108861;2014-05-28;2014-06-01;4;D3;8
108868;2016-09-08;2016-09-12;4;D3;2
108875;2016-09-24;2016-10-01;7;D3;7
108882;2016-01-09;2016-01-15;6;D3;8
108903;2014-10-03;2014-10-03;0;D0;3
108910;2017-09-24;2017-09-29;5;D3;4
108931;2017-09-14;2017-09-19;5;D3;3
108959;2016-03-10;2016-03-14;4;D2;8
108966;2015-10-11;2015-10-18;7;D3;5
108987;2016-09-08;2016-09-10;2;D2;2
109001;2015-03-05;2015-03-09;4;D3;3
109015;2015-09-06;2015-09-12;6;D3;3
109036;2014-12-20;2014-12-25;5;D3;7
109043;2014-08-15;2014-08-17;2;D1;5
109057;2016-04-22;2016-04-27;5;D3;1
109085;2017-02-17;2017-02-20;3;D1;3
109099;2017-10-06;2017-10-11;5;D3;4
109113;2015-12-19;2015-12-23;4;D3;1
109127;2014-12-21;2014-12-25;4;D3;3
109134;2014-11-05;2014-11-10;5;D3;8
109162;2014-06-08;2014-06-12;4;D3;5
109169;2015-04-20;2015-04-24;4;D3;2
109176;2016-05-09;2016-05-15;6;D3;3
109183;2017-12-04;2017-12-09;5;D3;6
109190;2015-10-23;2015-10-28;5;D3;1
109197;2015-12-31;2016-01-04;4;D3;8
109211;2017-04-04;2017-04-10;6;D3;3
109218;2014-06-30;2014-07-03;3;D2;7
109232;2014-01-13;2014-01-16;3;D2;5
109253;2017-08-21;2017-08-22;1;D1;7
109260;2016-09-26;2016-10-01;5;D3;5
109302;2014-08-12;2014-08-16;4;D3;3
109316;2017-06-08;2017-06-10;2;D1;7
109337;2015-11-21;2015-11-23;2;D2;2
109344;2016-02-08;2016-02-11;3;D2;5
109365;2016-11-03;2016-11-08;5;D3;8
109386;2015-11-08;2015-11-13;5;D2;6
109393;2017-06-30;2017-07-02;2;D2;8
109400;2016-05-02;2016-05-06;4;D3;2
109407;2016-01-24;2016-01-26;2;D2;5
109456;2014-10-16;2014-10-17;1;D0;8
109470;2015-12-31;2016-01-03;3;D2;5
109484;2017-11-06;2017-11-12;6;D3;7
109491;2014-02-20;2014-02-26;6;D3;2
109512;2015-03-05;2015-03-05;0;D0;4
109575;2015-09-18;2015-09-23;5;D3;4
109582;2017-09-12;2017-09-17;5;D2;8
109589;2017-12-21;2017-12-24;3;D1;6
109603;2015-01-26;2015-02-01;6;D3;7
109610;2017-11-25;2017-11-30;5;D2;6
109638;2015-12-15;2015-12-22;7;D3;8
109652;2016-04-10;2016-04-15;5;D3;1
109666;2016-04-19;2016-04-26;7;D3;4
109680;2014-10-06;2014-10-09;3;D1;1
109701;2017-12-02;2017-12-03;1;D0;8
109708;2015-05-25;2015-05-28;3;D2;5
109715;2017-12-09;2017-12-14;5;D3;2
109722;2016-12-05;2016-12-07;2;D2;6
109736;2015-10-10;2015-10-11;1;D1;8
109743;2016-09-22;2016-09-29;7;D3;6
109750;2017-07-22;2017-07-28;6;D3;3
109757;2017-09-04;2017-09-09;5;D2;3
109778;2017-07-16;2017-07-21;5;D3;2
109806;2016-09-17;2016-09-22;5;D3;8
109820;2016-11-20;2016-11-22;2;D1;4
109827;2016-12-25;2017-01-01;7;D3;7
109855;2014-09-01;2014-09-05;4;D3;3
109862;2015-10-25;2015-10-30;5;D3;4
109869;2016-04-22;2016-04-29;7;D3;7
109890;2014-07-21;2014-07-27;6;D3;2
109897;2014-08-12;2014-08-16;4;D3;8
109904;2014-07-14;2014-07-17;3;D2;3
109911;2016-05-12;2016-05-16;4;D3;5
109918;2014-09-07;2014-09-12;5;D2;7
109925;2016-11-06;2016-11-10;4;D2;7
109932;2014-12-09;2014-12-11;2;D1;1
109939;2015-05-08;2015-05-12;4;D3;7
109946;2017-04-16;2017-04-21;5;D3;2
109953;2016-07-14;2016-07-18;4;D3;7
109960;2017-12-09;2017-12-11;2;D2;2
110009;2016-09-08;2016-09-13;5;D3;7
110016;2015-11-29;2015-12-04;5;D3;1
110023;2016-09-09;2016-09-11;2;D1;4
110030;2014-12-06;2014-12-08;2;D2;1
110044;2016-06-28;2016-07-02;4;D2;2
110065;2014-08-05;2014-08-11;6;D3;3
110072;2014-10-22;2014-10-28;6;D3;4
110086;2016-09-18;2016-09-22;4;D3;7
110093;2015-12-03;2015-12-08;5;D3;3
110100;2014-04-25;2014-04-29;4;D3;6
110149;2017-12-10;2017-12-13;3;D1;4
110156;2016-11-19;2016-11-24;5;D3;1
110163;2015-11-01;2015-11-04;3;D1;7
110170;2016-09-27;2016-10-03;6;D3;1
110184;2014-07-12;2014-07-16;4;D3;7
110198;2017-05-01;2017-05-02;1;D1;6
110212;2017-05-01;2017-05-05;4;D3;5
110219;2014-05-05;2014-05-08;3;D1;1
110247;2015-12-04;2015-12-08;4;D3;5
110254;2016-08-04;2016-08-08;4;D3;5
110261;2015-12-19;2015-12-23;4;D2;2
110289;2015-10-29;2015-11-02;4;D3;8
110310;2017-10-27;2017-11-02;6;D3;6
110324;2015-12-01;2015-12-05;4;D3;2
110345;2015-03-09;2015-03-11;2;D2;5
110352;2014-11-23;2014-11-29;6;D3;2
110366;2016-09-05;2016-09-07;2;D2;4
110373;2017-10-27;2017-10-30;3;D2;2
110380;2017-09-02;2017-09-07;5;D3;8
110408;2014-10-18;2014-10-20;2;D2;5
110422;2014-01-21;2014-01-23;2;D2;5
110429;2017-11-03;2017-11-08;5;D3;4
110443;2017-11-21;2017-11-25;4;D3;7
110457;2015-03-02;2015-03-06;4;D3;8
110478;2017-03-04;2017-03-09;5;D3;8
110492;2016-02-12;2016-02-14;2;D1;5
110499;2016-04-07;2016-04-09;2;D1;7
110527;2014-08-09;2014-08-16;7;D3;8
110548;2015-05-04;2015-05-08;4;D3;2
110555;2014-04-11;2014-04-18;7;D3;7
110569;2015-05-23;2015-05-30;7;D3;7
110576;2017-11-28;2017-12-02;4;D3;4
110604;2017-05-15;2017-05-20;5;D3;8
110611;2014-10-06;2014-10-13;7;D3;4
110625;2017-12-23;2017-12-30;7;D3;4
110632;2015-03-17;2015-03-22;5;D2;4
110639;2014-08-23;2014-08-23;0;D0;4
110646;2017-10-26;2017-10-31;5;D3;4
110667;2015-04-04;2015-04-08;4;D3;3
110674;2014-02-12;2014-02-18;6;D3;8
110730;2016-09-23;2016-09-26;3;D2;8
110744;2015-09-07;2015-09-12;5;D3;7
110765;2015-10-16;2015-10-20;4;D2;4
110772;2016-11-20;2016-11-24;4;D2;4
110786;2014-12-29;2015-01-02;4;D3;7
110814;2015-12-05;2015-12-09;4;D2;3
110821;2017-08-07;2017-08-08;1;D1;1
110842;2017-11-11;2017-11-16;5;D3;8
110849;2014-04-18;2014-04-23;5;D3;8
110863;2015-11-17;2015-11-24;7;D3;1
110870;2015-12-12;2015-12-15;3;D1;7
110877;2015-10-23;2015-10-26;3;D1;1
110884;2017-03-07;2017-03-12;5;D3;4
110891;2015-11-20;2015-11-24;4;D3;3
110898;2016-03-06;2016-03-12;6;D3;2
110905;2017-09-10;2017-09-15;5;D2;2
110926;2017-11-19;2017-11-23;4;D3;6
110940;2017-07-23;2017-07-28;5;D3;1
110947;2015-06-09;2015-06-15;6;D3;6
110975;2016-12-25;2016-12-30;5;D3;3
110982;2016-06-05;2016-06-07;2;D1;7
110989;2017-11-03;2017-11-05;2;D2;7
110996;2017-11-20;2017-11-25;5;D3;7
111003;2014-06-01;2014-06-06;5;D3;4
111010;2016-01-22;2016-01-28;6;D3;3
111017;2015-07-31;2015-08-06;6;D3;2
111024;2017-07-03;2017-07-06;3;D2;4
111038;2015-12-01;2015-12-06;5;D3;8
111059;2014-02-03;2014-02-06;3;D2;7
111073;2015-12-26;2015-12-30;4;D3;3
111094;2015-07-09;2015-07-13;4;D3;3
111115;2016-07-25;2016-07-27;2;D2;7
111143;2016-11-19;2016-11-22;3;D1;1
111150;2014-12-31;2015-01-04;4;D3;1
111157;2014-03-02;2014-03-06;4;D3;4
111164;2015-04-11;2015-04-15;4;D3;3
111171;2014-12-26;2014-12-31;5;D3;2
111178;2017-06-15;2017-06-22;7;D3;1
111192;2014-07-30;2014-08-05;6;D3;8
111199;2015-11-13;2015-11-17;4;D3;6
111206;2015-07-18;2015-07-22;4;D3;7
111213;2016-04-01;2016-04-05;4;D3;4
111220;2017-09-02;2017-09-08;6;D3;2
111234;2015-02-18;2015-02-22;4;D3;7
111241;2017-08-20;2017-08-22;2;D2;7
111262;2017-10-28;2017-11-01;4;D2;2
111269;2017-06-16;2017-06-18;2;D2;3
111283;2016-02-29;2016-03-04;4;D3;3
111290;2016-07-22;2016-07-26;4;D3;1
111297;2015-08-17;2015-08-21;4;D3;4
111318;2016-07-23;2016-07-26;3;D1;1
111325;2015-02-27;2015-02-28;1;D1;3
111332;2017-05-20;2017-05-22;2;D2;2
111339;2015-05-29;2015-05-31;2;D1;4
111353;2014-11-29;2014-12-06;7;D3;4
111360;2014-11-24;2014-11-30;6;D3;3
111374;2017-02-24;2017-02-28;4;D3;4
111388;2017-09-02;2017-09-02;0;D0;8
111395;2015-11-23;2015-11-27;4;D3;1
111409;2016-09-18;2016-09-22;4;D3;5
111416;2016-09-17;2016-09-22;5;D3;4
111423;2017-08-17;2017-08-19;2;D1;4
111451;2014-12-26;2014-12-28;2;D1;8
111458;2015-09-26;2015-09-30;4;D3;4
111493;2016-10-21;2016-10-22;1;D1;3
111500;2014-08-17;2014-08-21;4;D3;6
111507;2015-02-06;2015-02-13;7;D3;7
111514;2015-08-31;2015-09-02;2;D1;8
111528;2016-12-30;2016-12-30;0;D0;8
111556;2017-11-20;2017-11-22;2;D1;3
111563;2016-11-04;2016-11-08;4;D3;2
111577;2017-10-16;2017-10-21;5;D3;7
111591;2017-03-21;2017-03-25;4;D3;8
111605;2016-12-27;2017-01-02;6;D3;5
111612;2015-11-28;2015-12-02;4;D3;4
111647;2017-07-03;2017-07-07;4;D3;1
111682;2016-06-17;2016-06-18;1;D1;4
111689;2017-11-30;2017-12-02;2;D2;3
111696;2016-05-08;2016-05-10;2;D1;7
111703;2015-07-02;2015-07-09;7;D3;5
111717;2017-10-10;2017-10-16;6;D3;1
111738;2017-01-03;2017-01-07;4;D3;7
111745;2017-11-05;2017-11-06;1;D1;7
111759;2017-07-08;2017-07-12;4;D3;7
111773;2014-06-29;2014-07-03;4;D3;4
111780;2015-12-25;2015-12-30;5;D2;8
111794;2016-10-01;2016-10-01;0;D0;1
111808;2017-12-16;2017-12-20;4;D3;2
111815;2017-03-03;2017-03-10;7;D3;2
111829;2015-03-19;2015-03-20;1;D1;8
111857;2014-04-23;2014-04-26;3;D2;8
111864;2015-06-19;2015-06-19;0;D0;3
111871;2014-03-18;2014-03-21;3;D2;8
111899;2014-05-04;2014-05-05;1;D1;1
111913;2016-08-04;2016-08-06;2;D2;8
111920;2017-10-22;2017-10-26;4;D3;1
111927;2015-11-14;2015-11-19;5;D3;4
111934;2014-05-05;2014-05-07;2;D1;6
111941;2016-12-25;2016-12-28;3;D2;3
111948;2015-11-11;2015-11-11;0;D0;2
111962;2014-09-29;2014-10-04;5;D3;7
111976;2016-03-08;2016-03-12;4;D3;3
111990;2015-11-08;2015-11-13;5;D3;1
112004;2017-09-25;2017-09-28;3;D1;3
112014;2015-08-13;2015-08-20;7;D3;8
112025;2016-07-30;2016-08-04;5;D3;2
112039;2017-03-25;2017-03-29;4;D3;2
112053;2015-10-11;2015-10-13;2;D2;4
112060;2016-12-04;2016-12-09;5;D3;7
112102;2016-04-12;2016-04-16;4;D3;6
112109;2016-07-08;2016-07-12;4;D3;8
112116;2015-03-16;2015-03-18;2;D2;7
112123;2016-03-03;2016-03-08;5;D3;4
112130;2015-05-03;2015-05-07;4;D3;3
112144;2015-06-28;2015-07-02;4;D3;7
112158;2014-12-02;2014-12-04;2;D1;4
112172;2017-06-10;2017-06-14;4;D2;4
112200;2014-11-22;2014-11-28;6;D3;2
112214;2015-08-05;2015-08-11;6;D3;2
112256;2016-07-23;2016-07-28;5;D3;1
112277;2016-09-10;2016-09-15;5;D3;6
112291;2014-04-03;2014-04-08;5;D3;8
112305;2015-11-20;2015-11-25;5;D3;7
112319;2015-08-31;2015-09-05;5;D3;8
112326;2014-01-04;2014-01-08;4;D3;1
112333;2017-04-08;2017-04-14;6;D3;4
112340;2016-10-21;2016-10-27;6;D3;8
112347;2017-12-02;2017-12-06;4;D3;8
112375;2015-12-21;2015-12-27;6;D3;5
112382;2016-05-09;2016-05-13;4;D3;2
112389;2016-10-29;2016-11-02;4;D3;3
112396;2016-02-09;2016-02-13;4;D3;7
112403;2014-03-31;2014-03-31;0;D0;3
112431;2017-10-12;2017-10-14;2;D2;8
112452;2015-04-04;2015-04-04;0;D0;1
112473;2017-05-25;2017-06-01;7;D3;2
112487;2017-12-26;2017-12-30;4;D3;3
112508;2015-03-24;2015-03-30;6;D3;6
112515;2017-09-17;2017-09-21;4;D2;7
112522;2015-10-10;2015-10-17;7;D3;2
112529;2017-11-19;2017-11-21;2;D1;1
112536;2017-05-18;2017-05-23;5;D3;1
112557;2015-04-25;2015-04-28;3;D1;3
112564;2014-04-23;2014-04-24;1;D1;4
112571;2015-09-22;2015-09-22;0;D0;7
112578;2016-12-29;2017-01-02;4;D3;8
112585;2016-07-30;2016-08-02;3;D1;7
112613;2017-05-28;2017-06-01;4;D3;2
112669;2016-04-14;2016-04-14;0;D0;7
112676;2016-05-05;2016-05-08;3;D1;6
112697;2016-12-18;2016-12-20;2;D2;5
112711;2015-07-12;2015-07-18;6;D3;2
112718;2014-12-16;2014-12-21;5;D3;6
112725;2017-01-30;2017-02-06;7;D3;8
112739;2016-09-02;2016-09-07;5;D2;1
112753;2017-06-18;2017-06-23;5;D3;8
112767;2015-08-02;2015-08-06;4;D3;7
112774;2017-09-11;2017-09-12;1;D1;6
112795;2014-08-23;2014-08-28;5;D2;2
112809;2017-08-18;2017-08-22;4;D3;2
112823;2015-12-10;2015-12-16;6;D3;3
112830;2016-06-06;2016-06-10;4;D3;3
112837;2014-09-11;2014-09-16;5;D3;8
112844;2017-11-13;2017-11-16;3;D2;4
112851;2014-09-17;2014-09-21;4;D3;8
112865;2017-05-18;2017-05-22;4;D3;4
112872;2014-12-06;2014-12-11;5;D2;7
112893;2016-09-09;2016-09-13;4;D2;7
112900;2017-04-09;2017-04-12;3;D2;1
112914;2014-09-25;2014-09-30;5;D3;2
112928;2017-06-01;2017-06-05;4;D2;3
112942;2016-02-13;2016-02-18;5;D3;8
112949;2014-06-20;2014-06-27;7;D3;2
112956;2017-08-21;2017-08-27;6;D3;3
112970;2016-11-14;2016-11-15;1;D1;8
112977;2016-03-10;2016-03-16;6;D3;3
112984;2017-09-16;2017-09-18;2;D2;4
112991;2014-12-10;2014-12-14;4;D3;7
113040;2015-08-27;2015-08-31;4;D3;7
113047;2014-10-24;2014-10-24;0;D0;5
113061;2016-04-22;2016-04-26;4;D3;1
113075;2017-09-02;2017-09-06;4;D3;2
113082;2016-09-12;2016-09-16;4;D3;4
113096;2016-09-02;2016-09-04;2;D1;8
113110;2015-03-19;2015-03-23;4;D3;8
113117;2016-08-16;2016-08-22;6;D3;8
113124;2014-03-30;2014-04-05;6;D3;2
113131;2015-09-24;2015-09-24;0;D0;3
113138;2016-11-19;2016-11-25;6;D3;4
113145;2015-11-01;2015-11-05;4;D3;3
113152;2015-12-25;2015-12-30;5;D3;3
113166;2014-12-24;2014-12-26;2;D1;6
113173;2015-11-15;2015-11-17;2;D2;1
113201;2017-06-30;2017-07-05;5;D3;7
113208;2017-03-26;2017-04-02;7;D3;1
113215;2015-09-03;2015-09-08;5;D3;7
113222;2015-11-09;2015-11-09;0;D0;1
113236;2016-05-26;2016-05-29;3;D2;6
113243;2016-06-10;2016-06-15;5;D3;8
113257;2014-12-16;2014-12-18;2;D2;2
113271;2014-07-09;2014-07-14;5;D3;8
113278;2017-01-14;2017-01-20;6;D3;2
113292;2016-03-18;2016-03-20;2;D2;6
113320;2014-12-12;2014-12-15;3;D2;7
113327;2015-05-26;2015-05-29;3;D2;5
113341;2016-11-25;2016-11-29;4;D3;7
113355;2017-12-01;2017-12-05;4;D3;2
113362;2014-09-14;2014-09-19;5;D3;4
113383;2014-09-10;2014-09-13;3;D1;3
113390;2016-10-11;2016-10-15;4;D3;2
113404;2015-07-16;2015-07-16;0;D0;7
113418;2017-10-01;2017-10-03;2;D1;3
113425;2016-11-21;2016-11-21;0;D0;3
113453;2017-10-21;2017-10-28;7;D3;4
113460;2017-11-07;2017-11-09;2;D2;3
113474;2017-03-30;2017-03-31;1;D1;2
113481;2017-01-02;2017-01-04;2;D1;6
113509;2016-03-15;2016-03-19;4;D3;3
113516;2016-09-08;2016-09-10;2;D2;7
113523;2015-09-04;2015-09-08;4;D3;4
113530;2017-05-19;2017-05-21;2;D2;8
113551;2016-08-18;2016-08-20;2;D1;2
113558;2017-10-21;2017-10-26;5;D3;5
113572;2017-11-07;2017-11-11;4;D3;3
113579;2014-12-13;2014-12-15;2;D2;7
113593;2015-04-18;2015-04-20;2;D1;8
113600;2016-12-15;2016-12-17;2;D2;3
113607;2016-10-14;2016-10-18;4;D3;4
113621;2016-12-01;2016-12-05;4;D3;4
113628;2015-11-12;2015-11-19;7;D3;6
113649;2016-08-09;2016-08-12;3;D1;5
113656;2016-01-23;2016-01-29;6;D3;8
113670;2017-10-15;2017-10-17;2;D1;7
113677;2016-11-13;2016-11-19;6;D3;3
113705;2017-03-27;2017-03-29;2;D2;5
113726;2016-11-24;2016-12-01;7;D3;8
113733;2016-12-08;2016-12-12;4;D3;6
113740;2015-08-24;2015-08-28;4;D2;3
113747;2016-05-28;2016-06-04;7;D3;5
113768;2014-05-13;2014-05-19;6;D3;8
113803;2016-03-24;2016-03-26;2;D1;1
113817;2016-11-07;2016-11-11;4;D3;7
113831;2016-05-30;2016-06-03;4;D3;5
113845;2016-11-20;2016-11-25;5;D3;6
113852;2017-07-29;2017-08-02;4;D3;8
113859;2014-09-13;2014-09-17;4;D3;1
113873;2017-11-13;2017-11-19;6;D3;2
113880;2014-03-01;2014-03-05;4;D3;2
113887;2014-04-05;2014-04-07;2;D1;4
113901;2015-10-19;2015-10-24;5;D3;1
113908;2017-06-03;2017-06-09;6;D3;4
113929;2014-06-16;2014-06-21;5;D3;4
113964;2014-09-23;2014-09-30;7;D3;4
113971;2015-05-08;2015-05-14;6;D3;3
113978;2016-09-25;2016-09-29;4;D3;3
113985;2016-12-02;2016-12-07;5;D3;8
113992;2017-12-14;2017-12-19;5;D3;2
114013;2016-03-13;2016-03-15;2;D2;4
114034;2017-01-03;2017-01-08;5;D3;7
114048;2015-12-14;2015-12-18;4;D3;8
114055;2017-12-25;2017-12-29;4;D2;6
114069;2015-07-13;2015-07-15;2;D2;3
114104;2016-11-20;2016-11-24;4;D3;1
114125;2014-07-09;2014-07-13;4;D3;7
114174;2016-09-08;2016-09-14;6;D3;4
114181;2014-05-10;2014-05-14;4;D2;3
114188;2014-05-20;2014-05-22;2;D2;4
114195;2014-11-01;2014-11-03;2;D1;4
114209;2016-05-21;2016-05-26;5;D3;1
114216;2017-09-02;2017-09-06;4;D3;3
114230;2016-11-27;2016-12-01;4;D3;7
114237;2015-03-13;2015-03-15;2;D1;7
114251;2014-11-05;2014-11-10;5;D3;3
114258;2017-11-05;2017-11-10;5;D2;1
114293;2016-11-21;2016-11-26;5;D3;7
114300;2015-10-13;2015-10-17;4;D3;6
114307;2016-07-22;2016-07-26;4;D3;4
114314;2014-10-11;2014-10-15;4;D3;6
114321;2014-08-20;2014-08-25;5;D3;6
114335;2014-09-28;2014-10-03;5;D3;5
114356;2017-08-20;2017-08-26;6;D3;5
114370;2017-03-14;2017-03-17;3;D2;2
114377;2014-11-05;2014-11-05;0;D0;6
114405;2016-04-07;2016-04-12;5;D3;3
114412;2017-04-15;2017-04-20;5;D3;6
114433;2014-05-13;2014-05-17;4;D3;7
114440;2017-09-14;2017-09-17;3;D2;2
114468;2015-08-23;2015-08-23;0;D0;1
114482;2016-11-21;2016-11-25;4;D2;1
114489;2016-12-05;2016-12-09;4;D3;1
114503;2015-11-13;2015-11-17;4;D3;5
114510;2014-03-14;2014-03-19;5;D3;7
114517;2014-12-23;2014-12-27;4;D3;4
114524;2017-03-31;2017-04-05;5;D2;1
114538;2016-12-26;2016-12-27;1;D1;7
114552;2017-09-02;2017-09-08;6;D3;3
114601;2016-08-26;2016-09-02;7;D3;2
114622;2016-04-10;2016-04-12;2;D1;3
114636;2017-08-25;2017-08-29;4;D3;6
114643;2014-06-13;2014-06-17;4;D3;8
114657;2017-11-16;2017-11-21;5;D3;3
114713;2016-07-07;2016-07-12;5;D3;6
114727;2016-07-18;2016-07-24;6;D3;8
114741;2015-12-06;2015-12-10;4;D3;8
114748;2016-10-09;2016-10-14;5;D3;8
114776;2016-12-06;2016-12-07;1;D1;8
114790;2014-03-11;2014-03-13;2;D2;5
114804;2017-10-17;2017-10-19;2;D2;7
114811;2015-11-08;2015-11-08;0;D0;4
114839;2015-04-26;2015-04-30;4;D3;2
114860;2016-12-22;2016-12-28;6;D3;8
114867;2016-12-23;2016-12-28;5;D3;4
114888;2016-09-19;2016-09-24;5;D2;8
114895;2016-11-21;2016-11-28;7;D3;4
114923;2015-02-08;2015-02-13;5;D3;4
114944;2016-01-30;2016-02-04;5;D3;2
114951;2016-06-26;2016-07-03;7;D3;7
114972;2016-11-03;2016-11-06;3;D1;7
115049;2014-09-26;2014-10-01;5;D3;2
115056;2014-05-02;2014-05-02;0;D0;4
115070;2017-04-10;2017-04-14;4;D2;5
115084;2014-10-18;2014-10-22;4;D3;5
115091;2015-10-05;2015-10-09;4;D3;6
115105;2017-02-06;2017-02-11;5;D3;3
115119;2017-10-26;2017-10-30;4;D3;3
115133;2014-09-26;2014-09-30;4;D3;4
115154;2017-01-08;2017-01-11;3;D1;8
115161;2014-01-31;2014-02-02;2;D1;8
115168;2015-06-05;2015-06-09;4;D3;2
115175;2017-08-07;2017-08-12;5;D3;7
115189;2014-12-30;2015-01-03;4;D2;4
115196;2014-09-09;2014-09-13;4;D3;6
115224;2016-12-08;2016-12-11;3;D2;8
115238;2015-04-30;2015-05-04;4;D3;3
115252;2017-10-20;2017-10-25;5;D3;6
115259;2014-08-25;2014-08-27;2;D2;4
115301;2017-07-29;2017-08-02;4;D3;7
115322;2017-05-11;2017-05-16;5;D2;3
115336;2014-11-18;2014-11-25;7;D3;1
115343;2015-09-22;2015-09-25;3;D1;3
115357;2014-08-06;2014-08-11;5;D2;5
115364;2017-06-26;2017-07-02;6;D3;8
115378;2016-11-18;2016-11-23;5;D2;2
115392;2015-10-01;2015-10-04;3;D2;3
115399;2015-12-19;2015-12-22;3;D1;3
115413;2014-08-26;2014-09-01;6;D3;3
115420;2015-04-25;2015-05-02;7;D3;7
115427;2017-12-30;2018-01-03;4;D3;7
115441;2016-07-25;2016-07-28;3;D2;2
115448;2017-11-11;2017-11-14;3;D1;5
115455;2016-09-08;2016-09-14;6;D3;1
115476;2016-03-17;2016-03-17;0;D0;3
115483;2016-07-14;2016-07-18;4;D2;1
115504;2016-03-12;2016-03-17;5;D3;6
115511;2015-11-21;2015-11-25;4;D3;7
115525;2016-07-25;2016-07-29;4;D3;3
115546;2017-05-14;2017-05-18;4;D3;4
115567;2015-09-13;2015-09-18;5;D3;2
115574;2016-12-23;2016-12-24;1;D1;2
115588;2016-11-10;2016-11-12;2;D2;3
115595;2017-10-09;2017-10-11;2;D1;8
115602;2017-12-18;2017-12-24;6;D3;3
115609;2017-11-02;2017-11-07;5;D3;7
115651;2017-07-09;2017-07-12;3;D1;1
115693;2015-12-10;2015-12-15;5;D3;8
115742;2015-04-18;2015-04-22;4;D3;2
115756;2016-09-05;2016-09-07;2;D2;1
115777;2017-08-19;2017-08-24;5;D3;3
115791;2014-01-16;2014-01-18;2;D2;4
115798;2015-11-13;2015-11-19;6;D3;4
115805;2017-07-31;2017-07-31;0;D0;2
115812;2014-06-09;2014-06-14;5;D3;8
115819;2016-04-19;2016-04-24;5;D2;7
115847;2015-09-19;2015-09-24;5;D2;6
115882;2017-09-14;2017-09-17;3;D1;6
115889;2014-11-02;2014-11-06;4;D3;7
